originating_name,target_name,reaction_count,message,name,description,link
cssd,rudy kurvy,157,"Sdílejte!

Nejsme spolková země Německa, pane premiére!

Projev předsedy ÚV KSČM a místopředsedy PSP ČR JUDr. Vojtěcha Filipa z jednání Poslanecké sněmovny, dne 13. 9. k bodu: Informace předsedy vlády o skutečném postoji k migraci a k dohodě Evropské unie s Tureckem",,,https://www.facebook.com/komunistickastranacechamoravy/videos/801739469968797/
cssd,echo,157,"Miliardy důvodů, proč se šéf ANO snaží zvrátit ""lex Babiš""","Chudým brát, sobě dávat. Proč chce Babiš zvrátit zákaz dotací Agrofertu - Echo24.cz","Schopný a pracovitý. Těmito slovy popsala Andreje Babiše senátorka Zuzana Baudyšová (ANO) v debatě nad zákonem o střetu zájmů, který má zrušit státní podporu pro Babišův koncern Agrofert. Zákaz miliardových dotací je podle senátorky naschvál, za nímž se ještě skrývají hloupé návyky z dob, kdy Česku…",http://echo24.cz/a/wduEW/chudym-brat-sobe-davat-proc-chce-babis-zvratit-zakaz-dotaci-agrofertu
cssd,usvit,155,"Dámy a pánové, Norsko dnes uznává sňatek dospělého imigranta s jedenáctiletou dívkou, ale děti české matce odebralo za údajné zanedbání výchovy. V Německu je dnes evidovaných na 1500 vdaných, či ženatých nedospělých cizinců. Dánsko dokonce v zařízeních pro imigranty vytváří společné bydlení pro dospělé muže s nezletilými nevěstami. Představitelé italských muslimských obcí požadují povolení mnohoženství. 

V pátek a sobotu prosím zastavte premiéra Sobotku a celou naší vládu v jejich proimigrační, bruselské kolaboraci vedené madam Merkelovou. Běžte ke krajským volbám a rozhodněte o naší budoucnosti.",Zabraňme islamizaci České republiky - pojďte k volbám!,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1254446981273157/
cssd,svobodni,155,"Europoslanec za Svobodné: „Turecký prezident Erdogan má zcela jiné představy o právu a demokracii, než máme my. Turecko neleží v Evropě a nepatří do EU, a já proto vyzývám Evropskou radu, aby okamžitě ukončila jednání s Tureckem o členství v EU!“",Petr Mach: Turecko nepatří do EU,,https://www.facebook.com/svobodni/videos/10154546497474704/
cssd,IvCRN,154,"""Praha, UMPRUM, 17. listopadu 2016. Je mi moc smutno. Místo sovětských komunistů budeme mít islámský chalifát. Naštěstí jsem už žil dostatečně dlouho."" 

FB Miroslav Melichar

Až se budete divit kam jdou Vaše daně, buďte v klidu - mladí ""umělci"" za ně studují a propagují islamizaci. Dnešní blahobytní studenti totalitu vítají, zatímco ti v devětatřicátém se proti ní postavili a zaplatili za to svými životy. To je vývoj, co?",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/997745453686753/?type=3
cssd,dvtv,154,"Hradčanské náměstí - Dalajláma v Praze. Děkujeme, že nás sledujete a sdílíte.",VÍTÁNÍ DALAILAMY V PRAZE,,https://www.facebook.com/DVTV.cz/videos/1759675300948135/
cssd,parlace,149,"Jarek Nohavica: Nenechme si vzít, co jsme zdědili od pradědů, dědů a otců","Jarek Nohavica: Nenechme si vzít, co jsme zdědili od pradědů, dědů a otců",O písni „Arab mi šahá na babu“ mimo jiné pohovořil reportér Tomáš Poláček s jejím autorem Jarkem Nohavicou. Ochutnávku rozhovoru z nového čísla Reportér Magazínu zveřejnil na svém facebookovém profilu.,http://www.parlamentnilisty.cz/arena/monitor/Jarek-Nohavica-Nenechme-si-vzit-co-jsme-zdedili-od-pradedu-dedu-a-otcu-461792
cssd,echo,149,"Inspiruji se Ježíšem, rozumím si s Babišem, říká Daniel Herman.","Inspiruji se Ježíšem, rozumím si s Babišem - Echo24.cz","Téměř dva týdny zaměstnávala českou politiku a veřejný život aféra kolem vyznamenání pro Jiřího Bradyho – českého emigranta v Kanadě, který předtím přežil holokaust. Jeho synovec, ministr kultury Daniel Herman (KDU-ČSL), vystoupil 21. října s tvrzením, že prezidentská kancelář zrušila vyznamenání Br...",http://echo24.cz/a/iyGbB/inspiruji-se-jezisem-rozumim-si-s-babisem
cssd,usvit,148,"Jdeme Angele Merkelové říct, co si myslíme o její politice a pozvání imigrantů do Evropy. Přidejte se a pojďte s námi.

Čtvrtek 25. 8. 2016
17:00 Prašný most u Pražského hradu
18:30 U Lichtenštejnského paláce (Kampa, U Sovových mlýnů 4/506) - Pivem a bavorskou klobásou proti islamizaci. 

Děkujeme za podporu a sdílení.",Timeline Photos,,https://www.facebook.com/usvitnarodnikoalice.cz/photos/a.541636472554215.1073741828.526346124083250/1217801298271059/?type=3
cssd,eurozpravy,146,"Na důchody není, na uprchlíky ano? Poslanci to Sobotkovi pořádně vytmavili",Důchodci nemají peníze a vy je cpete upchlíkům! Poslanci se pořádně pohádali se Sobotkou | EuroZprávy.cz,"Praha - V Poslanecké sněmovně bylo při čtvrtečních interpelacích pořádně rušno. Kvůli migrantům se do premiéra Bohuslava Sobotky nejprve pustil komunistický poslanec Miroslav Grebeníček, poté si přisadil i předseda SPD Tomio Okamura.",http://domaci.eurozpravy.cz/politika/168056-duchodci-nemaji-penize-a-vy-je-cpete-upchlikum-poslanci-se-poradne-pohadali-se-sobotkou/
cssd,usvit,145,"Tatjana Festerling: V Německu je islamizace v plném proudu a nedá se zastavit! Díky Angele Merkelové se tento proces ještě urychlil. V některých městech a obcích máme stavy podobající se občanské válce. Nenechte dopustit, aby k tomu došlo i u vás v České republice. 
Apeluji na vás z Německa, podporujte svého prezidenta a Úsvit národní koalice, přijďte na jednu ze čtyř demonstrací proti islamizaci 28. 9. od 14:00 v Praze, Ostravě, Plzni a Mostě. V Mostě se na vás budu těšit osobně. Přijďte!

Přidejte se a pozvěte i své přátele: https://www.facebook.com/events/216658975401437/",Tatjana Festerling: V Německu se islamizace už nedá zastavit,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1239209222796933/
cssd,dvtv,145,Sledujete živý přenos z Oslav v podhradí. Sdílejte a pozvěte i svoje přátele ke sledování přenosu.,Oslavy vzniku Československa na Staroměstském náměstí v Praze,,https://www.facebook.com/DVTV.cz/videos/1765062810409384/
cssd,parlace,142,"Trump drtivě vede. A je tu strašný, strašný výsměch České televizi. Ať to tam radši nečtou","Trump drtivě vede. A je tu strašný, strašný výsměch České televizi. Ať to tam radši nečtou",Prezidentské volby ve Spojených státech přilákaly i v noci k sociálním sítím šéfredaktora MF Dnes Jaroslava Plesla či bývalého radního pro rozhlasové a televizní vysílání Petra Štěpánka.,http://www.parlamentnilisty.cz/arena/monitor/Trump-drtive-vede-A-je-tu-strasny-strasny-vysmech-Ceske-televizi-At-to-tam-radsi-nectou-461931
cssd,eurozpravy,139,Byli byste pro?,"Komunisté chtějí znovu zavést paragraf příživnictví, má trestat zneužívání dávek | EuroZprávy.cz",Praha - KSČM chce opět navrhnout zákon o nepromlčitelnosti trestných činů z privatizace a podle předsedy strany Vojtěcha Filipa by se mělo do trestní řádu vrátit příživnictví.,http://domaci.eurozpravy.cz/politika/171722-komuniste-chteji-znovu-zavest-paragraf-prizivnictvi-ma-trestat-zneuzivani-davek/
cssd,top09,139,"Karel Schwarzenberg: „Svět jednou nebude úplně v pořádku, ne nebude. I tak za to musíme bojovat. Václav Havel byl vždy velký bojovník a viděl odpovědnost v každém v nás. To většina z nás dnes zapomíná.“ Připomínejme to. Jako třeba vzpomínkou na Václava Havla a listopad, kterou uspořádal náš europoslanec Luděk Niedermayer tento týden v Bruselu.",Photos from TOP 09's post,,https://www.facebook.com/top09cz/photos/a.128392152161.104279.90002267161/10154712148537162/?type=3
cssd,sz,139,"Tohle je kontroverze posledních dní. Kolem a kolem se nic nestalo a dá se nad tím mávnout rukou, koneckonců kdo se nikdy nedostal do menší roztržky? Na druhou stranu pokud by měli být napadáni volení politici, a samozřejmě nejen oni, jen proto, že nemají stejné názory jako někteří agresivní jedinci uvnitř naši společnosti, tak se to týká všech.","Matěj Stropnický byl vyhnán v Brně z hostince za svou ""podporu pro uprchlíky"" | 2. 9. 2016 | Britské listy","Včera se mi stala taková zvláštní věc. Měli jsme jako Žít Brno setkání s předsedou Strany Zelených, Matějem Stropnickým, a jejich místopředsedou, Michalem Bergem. Poté, v osum večer, jsme chtěli zajít na pivo, na ""zahrádku"" k Poutníkovi, což je hospoda, kterou mám opravdu rád a jsem tam dle vlastníh...",http://blisty.cz/art/83550.html
cssd,parlace,138,"Pozor, pozor, hovoří Karel Gott",Karel Gott pro PL: Donald J. Trump vrací lidem naději. Jako se to povedlo Reaganovi,"Donald Trump Američanům svým zvolením vrací naději, že lze proměnit americký sen ve skutečnost, říká ParlamentnímListům.cz několikanásobný Český slavík Karel Gott ve spojitosti s cestou amerického miliardáře do Oválné pracovny Bílého domu.",http://www.parlamentnilisty.cz/arena/monitor/Karel-Gott-pro-PL-Donald-J-Trump-vraci-lidem-nadeji-Jako-se-to-povedlo-Reaganovi-462151
cssd,usvit,138,"Ing. Miroslav Lidinský: Premiér Sobotka si  s Angelou Merkelovou notovali nad sankcemi vůči rusku, prý není důvod je rušit. A co podniky, které se kvůli sankcím dostaly do potíží? Co občané, kteří kvůli sankcím přišli o práci? Co Kovosvit ze Sezimova Ústí a jeho 700 zaměstnanců, kteří čekají na mzdy? Premiér si musí uvědomit, že má v první řadě odpovědnost za české občany a ne za to aby se zalíbil německé kancléřce, nebo aby byl oblíbený mezi svými kamarády v Bruselu!",Timeline Photos,,https://www.facebook.com/usvitnarodnikoalice.cz/photos/a.541636472554215.1073741828.526346124083250/1221355581248964/?type=3
delnici,narodni demokracie,275,"PRAVDOLÁSKA ŠÍLÍ JAKO POMINUTÁ! 2. MÍSTO PRO KAPELU ROKU ORTEL a 3. MÍSTO PRO ZPĚVÁKA ROKU TOMÁŠE ORTELA v soutěži Český slavík! A první reakce pisálků? ""Sál je v šoku! To je snad poprvé v historii, co stříbrnou sošku slavíka, nebo vlastně jakoukoliv cenu, získala neonacistická a rasistická kapela. Ano, stalo se to, čeho se všichni obávali. Kapela Ortel, jejíž texty jsou plné násilí, se dostala až na druhé místo. Jejich úspěch v Českém slavíkovi si dokážeme vysvětlit jen jediným způsobem. Svůj hlas s velkým H, který má váhu ze všech největší, jim musel poslat i samotný pan prezident Miloš Zeman...""",Timeline Photos,,https://www.facebook.com/narodnidemokracie/photos/a.243650439139780.1073741831.240797486091742/498959786942176/?type=3
delnici,IvCRN,231,"- zruším všechny protiústavní exekutivní dekrety, memoranda a příkazy vydané prezidentem Obamou.

- zruším všechny federální dotace pro města v US a Kanadě, která poskytují asyl nelegálním imigrantům bez dokumentů 

- zahájím deportace více než dvou milionů kriminálních ilegálních imigrantů, zastavím vydávání vstupních víz pro země jejich původu, které je odmítnou přijmout.

- omezím imigraci z regionů spojených s terorismem, ve kterých nelze potenciální imigranty bezpečně prověřit. Všechny prověřovací procesy v zemích těchto regionů budou prováděny v režimu extrémního prověřování.

http://www.samizdat2016.cz/2016/11/kompletni-trumpuv-prezidentsky-plan-pro-prvnich-100-dni-funkce/",Kompletní Trumpův prezidentský plán pro prvních 100 dní funkce – Samizdat 2016,"Kompletní Trumpův prezidentský plán pro prvních 100 dní funkce Podle Trumpova projevu přeložil Tommáš Haas Co bude následovat, je můj 100-denní akční plán, začít práce na obnovu Ameriky. Je to smlouva mezi mnou a americkými voliči – a začíná s obnovou poctivosti, odpovědnosti a změn ve Washingtonu. ...",http://www.samizdat2016.cz/2016/11/kompletni-trumpuv-prezidentsky-plan-pro-prvnich-100-dni-funkce/
delnici,spd,216,"Hnutí Svoboda a přímá demokracie – Tomio Okamura děkuje všem příznivcům a voličům, kteří podpořili kandidáty našeho hnutí ve volbách do krajských zastupitelstev. V koalici se Stranou Práv Občanů a v samostatné kandidátce se naše hnutí prosadilo ve většině krajů a desítky našich kandidátů se prosadily do krajských zastupitelstev. Jde o obrovský úspěch vlasteneckého hnutí, které prosazuje přímou demokracií a které existuje pouhých 14 měsíců. Děkujeme za obrovskou práci naším členům a příznivcům, kterou odvedli v průběhu volebních kampaní. Naší zastupitelé budou aktivně prosazovat v rámci krajských zastupitelstev programové cíle našeho hnutí. Jde především o zastavení nelegální imigrace a diktátu EU a prosazování přímé demokracie.",Timeline Photos,,https://www.facebook.com/hnutispd/photos/a.974781025886076.1073741828.937443906286455/1271788262852016/?type=3
delnici,cssd,184,"„My tady nemáme žádnou silnou muslimskou komunitu. Popravdě řečeno si ani nepřejeme, aby se tady nějaká silná muslimská komunita vytvořila.“ Bohuslav Sobotka",B. Sobotka: Nechceme tady mít silnou muslimskou komunitu,"S německou kancléřkou Angelou Merkelovou hodlá premiér Bohuslav Sobotka (ČSSD) ve čtvrtek v Praze projednat svůj návrh na zřízení evropské armády. V rozhovoru pro Právo řekl, že nechce, aby se v Česku vytvořila silná muslimská ...",https://www.cssd.cz/media/cssd-v-mediich/sobotka-nechceme-tady-mit-silnou-muslimskou-komunitu/
delnici,IvCRN,183,"Mluvčí Muslimského bratrstva - což je taková nadnárodní teroristická internacionála - označil Trumpovo vítězství za POHROMU pro islámský a muslimský svět.

U mě dobrý ... 

Komentář: M. Konvička

https://www.jihadwatch.org/2016/11/muslim-brotherhood-trump-victory-a-disaster",Muslim Brotherhood: Trump victory a “disaster”,Merkel warns Trump: Cooperation only if he upholds,https://www.jihadwatch.org/2016/11/muslim-brotherhood-trump-victory-a-disaster
delnici,IvCRN,180,"Dnes v noci vyhrál drtivě prezidentské volby v Bulharsku generál ve výslužbě a bývalý velitel vzdušných sil Rumen Radev, který vyzval ke zrušení podpory islámské imigrace a k ukončení sankcí proti Rusku. Bulhaři se cítí ohroženi kvůli vyhlášce Ministerstva vnitra č.208 na podporu a financování usídlení migrantských rodin v Bulharsku. Po svém úspěchu v 1. kole Radev prohlásil, že zrušení této vyhlášky bude první věc,kterou jako prezident udělá.

Bulhaři si vybrali dobře. Představte si jak by vypadali, kdyby vyhrála probruselská Cecka Cačeva... 

Mimochodem, ""proruský"" je nálepka, kterou na prezidenta přilípl aktivistický pisálek Novinek. Sám generál uvádí, že ke členství v NATO není alternativa a zdůrazňoval, že studoval v USA. Tvrdí jen, že chce bulharskou cestou. Odmítal ale sankce na Rusko a říkal: „Neměli bychom se dívat na Rusko jako nepřítele.” 

Za zpravodajství z Bulharska děkujeme Iljana Nikolova

https://www.novinky.cz/zahranicni/evropa/420552-bulharsko-se-odvraci-od-promigrantskeho-bruselu-prezidentem-bude-general.html","Bulharsko se odvrací od promigrantského Bruselu, prezidentem bude generál","Proruský kandidát Rumen Radev bude novým bulharským prezidentem. Po sečtení drtivé většiny okrsků z nedělních voleb porazil vládní proevropskou kandidátku Cecku Cačevovou rozdílem více než 20 procentních bodů, informovala v pondělí agentura Reuters. Konzervativní premiér Bojko Borisov před volbami t...",https://www.novinky.cz/zahranicni/evropa/420552-bulharsko-se-odvraci-od-promigrantskeho-bruselu-prezidentem-bude-general.html
